n_above_p97_5,n_above_p99_9,sd_of_S,median_gap,r_squared,leaveout_r_squared
1,0,1.1422261833072425,39.19036598762112,0.5974106084793394,0.6019606463277962
5,0,1.2834581154522624,39.433083105260515,0.5942192794937035,0.6014808225251989
1,0,1.100748756552852,40.55186379741985,0.5930198250003604,0.596597543538069
6,0,1.2493283513908868,39.43331362010334,0.5834919911668062,0.5793682048393989
5,1,1.3289531092088371,39.26350589533358,0.5798207115233915,0.5595058599328081
0,0,1.1134232056076794,38.55628565391144,0.5814349260796936,0.5763881175919976
0,0,1.2042633701235335,40.69671174131331,0.5809968807616357,0.5666907100422225
1,0,1.170618448256459,39.256579647548925,0.6024451262091182,0.6056413999092715
3,0,1.228392100337771,39.86465959406481,0.5780722576674183,0.5673965980552231
3,0,1.222155202877894,38.36759048830189,0.5872255036423153,0.5844181354817752
3,0,1.2845329932988487,40.084315149685914,0.5879217894246869,0.5789482840397338
4,0,1.2631336096600136,39.93268838092666,0.5803925303558675,0.5751316329934006
1,1,1.1817089252674715,40.39575058484637,0.578093850378583,0.5720309253052295
2,0,1.1181709470254904,37.81401188652048,0.5850997931254833,0.5848217642878308
1,0,1.259966247408269,39.5600203783459,0.5917209119695999,0.5979616205149592
2,0,1.1619860487427043,39.276663315844864,0.6037930751727539,0.6123761788272777
1,0,1.228213743651081,40.26921636368179,0.5831641122978382,0.5775482726986938
0,0,1.1079252954653502,39.18341802276652,0.5838435581462189,0.5789330300594329
2,0,1.290410579272099,38.66891322247446,0.5874344468756505,0.5836157328132974
1,0,1.088722065076123,39.134532746923036,0.5929797474741938,0.5937805948342546
2,0,1.1502934572692352,39.16053583139754,0.592144529419097,0.5945089174628909
2,0,1.3225338196905247,39.68399738743907,0.5794325542206906,0.5775345114833714
4,0,1.2326103264738966,38.13032564022929,0.5794951207049267,0.572490068498189
3,0,1.1677039412224053,39.81818091612108,0.5796888497069146,0.566777256681228
1,0,1.1662795688173662,40.12770467635737,0.5750740279554469,0.557323978397173
3,0,1.2033773476261547,41.16523653089408,0.6026668525631658,0.6163093653506128
2,0,1.3303922120677303,39.155318620866076,0.5953766744609991,0.6042173035728005
1,0,1.1471079564242257,40.40380222738441,0.5893152216972652,0.5929327868916157
5,0,1.3088165158716203,39.58102304685633,0.5768110555310189,0.5672184885625511
0,0,1.1305466214124529,39.08138220587936,0.5939129839274937,0.5968957678014285
1,0,1.154306789095209,39.87913693986764,0.6016810072300024,0.6114539696138839
4,1,1.3482316357139708,39.83528673613972,0.5800448130151458,0.5699397249264493
2,0,1.210522371277226,40.49583520101232,0.600077435089486,0.6046102373221383
1,0,1.0723625252442062,40.06265960385971,0.5802666889043471,0.5710038884560882
3,0,1.3475179883040385,41.0431683381815,0.581893057536627,0.5808548998718501
1,0,1.1409297283885522,39.281098673425554,0.5834761964593612,0.5779998158291643
3,0,1.1806172983599692,40.24595943435594,0.6092978116395005,0.6314603616701429
1,0,1.2794458616473583,39.97059900243981,0.5983938495700838,0.606295252255729
1,0,1.251585763879932,38.489636592163464,0.5860295885493019,0.5824992289264858
9,0,1.343348619877057,40.34359237964929,0.5733559835527706,0.556741615216606
4,1,1.2458267699974115,39.042219357420564,0.5793417629299105,0.5544977397477105
4,0,1.4493454054912636,38.62925648505245,0.5861421149628493,0.5832157473799753
2,0,1.13224732931404,39.60756347892962,0.5854220026189401,0.5801256485806132
3,1,1.3145191243291374,39.98925808665016,0.5886241487466692,0.594970019734937
6,0,1.3405722770204245,39.467304318363325,0.571505718360762,0.5476960958484713
1,0,1.0683454912265915,39.00231666716402,0.588067115011496,0.5830692540282743
1,0,1.1426240130945724,40.04434348670406,0.5865855254462402,0.580655545386028
3,0,1.2288640405887665,39.914404375004196,0.6002566364991957,0.6127656493592891
2,0,1.2617640719352363,40.23522993902894,0.5935684240278936,0.5858479676214308
6,0,1.2554844174183089,40.214140537955714,0.563621573147181,0.5345138696902136
3,0,1.244794526776067,40.085567444165136,0.5980308400374568,0.6060107629375081
2,0,1.2014322433337699,40.08721609320347,0.5922785610410921,0.593700114442278
3,0,1.2173191747697323,39.77744199578517,0.59790109656854,0.6016217746723869
3,0,0.9814554088481278,40.18887997743945,0.5901091391859952,0.5946885388608818
1,1,1.2728699668876355,39.46798600532932,0.5892737967395882,0.5853661987783525
1,0,1.2629517029113242,40.69047925961138,0.5880788086216724,0.5858357727356966
6,0,1.1417140236225554,39.33005592266527,0.5905663800448363,0.5935180899845475
2,1,1.248266445303465,38.213218266625596,0.5975571436828264,0.6006961293226352
3,0,1.4195059594226545,39.313867322965315,0.5858870553299533,0.5812758956354938
3,1,1.2727278135927986,40.95521971758422,0.5890280596974135,0.5862008965200385
0,0,0.956543136662651,41.104142065885455,0.5853026765500597,0.5859167909729192
2,0,1.2023170774672007,39.019152341017296,0.5929517431426565,0.5945376221446526
4,1,1.1910832740779203,40.15903165812744,0.5826664118644657,0.5751223245538704
0,0,1.068421266276763,39.48744655563985,0.5891850483073723,0.5899946726317404
0,0,1.1408621055204817,38.76097191457588,0.5937163740079758,0.5925167464936865
4,0,1.1470134970321433,39.5639564256954,0.601634427370842,0.611606277301494
5,0,1.2922646369173942,39.82797950901066,0.5819770061370344,0.5711035084252455
1,0,1.1246242270929832,39.56683857787827,0.5901737805687208,0.5900854014493183
0,0,1.105858194218601,39.62576420564516,0.6023574179452122,0.6127960759608148
1,0,1.171092505880552,39.16104039715962,0.5775206575967232,0.5684815343823076
1,0,1.1533556659387234,39.3226566728115,0.5892201227824426,0.5886438458289186
1,0,1.1444457993116302,40.29162439751286,0.5764390069971002,0.563396956438433
3,0,1.207188290608814,40.15062900617146,0.5821051243724757,0.5795032843239435
2,1,1.3017199177074514,39.44613164273577,0.5825112724407545,0.5664749719974752
1,0,1.160679572486166,39.97031006761964,0.5896117279556768,0.5888486385163078
2,0,1.1413402409547322,39.76438993489627,0.5899678683781729,0.5916054093688298
1,0,1.0179593990484717,40.136280215462605,0.5863771591247405,0.5856602480198264
2,0,1.233814882707273,40.12852419064758,0.5921857787439867,0.5984549041297339
3,0,1.2729084449020927,40.80519652797094,0.5732964467377345,0.5690423872651093
2,0,1.1670051766276315,39.15122346540561,0.5838884556617356,0.5771540981076652
5,1,1.3638461481979285,39.989612329948244,0.5855023088671248,0.5751150434612333
3,0,1.3085834105789218,40.038413835932985,0.573379072059065,0.5580427455377597
5,0,1.3627791873919062,41.11296163405771,0.5719306794329263,0.5583676598566413
1,0,1.133759584725026,38.87298152857759,0.5961671931054031,0.6053703320160058
0,0,1.0173633084803042,40.08536594013172,0.6014073165768,0.6093457507823075
4,0,1.2804236046351274,40.407403263230336,0.5880881987428191,0.5926102926756833
1,0,1.2613152565061876,40.08220554852002,0.5952745608937362,0.6043966668168651
3,0,1.1631698725460216,41.62210474723972,0.5777485137519163,0.5696605992426694
1,0,1.12901815586311,38.64150502297943,0.5980463212124838,0.6034674983223711
4,0,1.2827542043198323,40.85205910138136,0.5749243072810586,0.5628175201494783
2,0,1.1781030219762316,41.49932943503123,0.5997404077735015,0.6069024109109937
4,0,1.265130298246115,39.43301658875228,0.5808962305507775,0.5704255101231832
1,0,1.170842773502547,40.02037823658577,0.578201194257679,0.5731132977194685
2,0,1.273605169684011,39.43094313257496,0.5735644744607106,0.5526514438339596
3,0,1.3392767282595157,40.409443587406955,0.5940010565518056,0.5906624084195904
2,0,1.2934440676959964,39.44456817142282,0.5945411899150295,0.5968618577899946
0,0,1.069495229684169,40.12988209902111,0.5820763512935341,0.5769685978720009
6,1,1.3206502219389822,41.211153609480824,0.5878357426771692,0.5903669272047523
3,1,1.183322740120312,39.99083513103333,0.59306126385208,0.5965128556163382
3,0,1.3216794492249173,39.92443536017881,0.5898599009807306,0.5873098126681593
3,0,1.1368201435723166,38.47484704692883,0.581511550521269,0.5692815748467548
4,0,1.2718394584585497,40.08861195139368,0.5903112298522155,0.5892283513788183
3,0,1.171247993480206,39.17945507638638,0.5988387090404379,0.6076958244227924
0,0,1.1015476907022264,38.34016133996235,0.5808961545885875,0.573857987843901
0,0,1.1206567253609576,39.9639223629487,0.5957921062331443,0.6006822942431302
2,0,1.282358631064462,40.4263337265762,0.5932181758647741,0.5939245705546459
3,1,1.2372427929367413,40.17848044819628,0.5916509626876727,0.5931149046136334
2,0,1.1302177921997643,40.795884340335775,0.59375536851624,0.5951212538008579
1,0,1.2508482626034123,39.38785628787823,0.5971092984469062,0.6028500019134457
2,0,1.3219887433191426,40.45653952050783,0.6004781295679371,0.6044904511561503
2,0,1.2532220769756317,39.75043007966386,0.5794603106556214,0.5697706037554351
0,0,1.0874292705660082,39.541799499356735,0.5849332310676939,0.5797594314573067
5,0,1.1267233899721427,39.68376136778738,0.5969174890348419,0.6026110151902198
6,1,1.4224480562952995,39.69639795961276,0.6117279282592532,0.6346645677435692
0,0,1.0954812345520655,39.78563750073074,0.5959287427019753,0.6026717944304921
0,0,1.3092932550051704,40.00861837337306,0.5913150122535866,0.5914067751491721
2,0,1.224130992137096,39.40096922312307,0.5799359869048171,0.5691657809373227
1,0,1.1707616422453078,40.46270316534959,0.5936455160994689,0.5890718296572537
1,0,1.0815755754525775,40.012246400214636,0.5869013865968187,0.5821671897514972
2,0,1.0578175975256676,39.502667935306945,0.5828239122762497,0.573390113733135
1,0,0.9021214507372396,39.445451991779045,0.6029966027723679,0.6128515647631511
2,0,1.2642051541827244,38.187829945319606,0.5835375710107876,0.5755279827598851
4,1,1.3602330061431323,39.63611449300174,0.5730820930506693,0.5625336339517887
3,0,1.2573979156761035,39.85914337774149,0.5823477385234079,0.5778637821938764
4,0,1.1967650620579273,38.78698789284763,0.6020054970698377,0.6132057886787162
0,0,1.1759643031267255,40.04043716182781,0.5861368695757607,0.5804802552171171
2,0,1.1905262676056205,39.73843065701983,0.5861749429108121,0.5835052937445868
3,0,1.1393686604767712,39.10832240281971,0.5954427612871787,0.6003110244644502
5,1,1.3596742426524129,39.59264257614015,0.5990714347333935,0.6055581872715283
3,0,1.280317252810222,40.03446810091303,0.6042821605200911,0.6151438353752843
2,0,1.1927701235251975,39.16139737794897,0.5810061023354876,0.5658903741436037
4,1,1.4297137564224591,39.948319221831085,0.5872797628050592,0.5861423497556701
1,0,1.2445045095353164,39.003799401246845,0.5755711058717137,0.5627805357698241
5,0,1.277252643286521,39.91454365612627,0.5963982114856086,0.5956749326436708
5,0,1.2843549064954336,40.40682455680808,0.5812557587196435,0.5813107359726422
2,0,1.1989846882468504,39.034041259487104,0.5912651121721082,0.5810941353289242
4,0,1.3038702055814952,38.467114615633804,0.5751704410753593,0.5629867168486832
2,0,1.2014937583513796,40.77926044235478,0.5792845417406829,0.5662327635676448
7,0,1.3622198764963422,41.32939939974144,0.575305170260314,0.5603962414792983
1,0,1.2166600364075806,39.88223389716633,0.5839123868325728,0.5844476628658977
2,0,1.2695207256601229,39.40551113917322,0.588723466912202,0.5871200976399223
0,0,1.0744601582609836,40.086765974040816,0.5918656389935446,0.5921617847775926
2,0,1.314141120472124,37.776759021897696,0.5899376153963658,0.5932793801228966
4,2,1.3968629259880796,41.359174351983505,0.5862541440542675,0.5756000201568054
4,0,1.2909818507967028,39.70568963104583,0.5843587003799685,0.5835076278335867
2,0,1.207030175412009,39.31766139745297,0.5834622011963693,0.5833179221029161
7,1,1.2841708731003796,40.61615825659488,0.5686205430228688,0.536703723922652
5,0,1.2468741659787324,39.7762495616794,0.5762095042272781,0.5611970665625059
1,0,1.1733737457779514,38.577684736865734,0.5930606075167184,0.5958452718913552
1,0,1.2500221641571223,39.61235926561726,0.5903577150224062,0.5959819793419918
1,0,1.2077124424729948,41.06123851414417,0.5795428207205882,0.5734701922962206
0,0,1.253356032041559,38.498418248724676,0.5842842317366266,0.5773472858531896
1,0,1.0658184523755048,40.78789022434825,0.5970934705010323,0.5970837886920695
1,0,1.2877596045413093,39.81838728336575,0.5939597969314321,0.5930404260146285
1,0,1.0900534190833784,40.322456340177894,0.5827276937281792,0.5705659230567213
5,0,1.361435855130736,40.65086223392183,0.5947148430169079,0.5999593698278323
3,1,1.2149004477794996,39.46515682886187,0.6073347970444185,0.6233321312394511
1,0,1.1364972757064233,38.22638711874246,0.5853238134183159,0.5756402850235586
2,0,1.1158627364373463,40.116985894909085,0.5883296743282591,0.5881297625803732
2,0,1.215533059590189,41.027943303132815,0.5886429590716826,0.5864833870020731
2,0,1.3086566637226287,40.904393664343374,0.5983499672516871,0.6050207377941608
3,0,1.2071558052762157,40.72438294623695,0.5802094742460949,0.5739457984179552
3,0,1.327408652460107,39.71954666389481,0.5932351513568335,0.594610516537911
2,0,1.0828041551458825,39.60715015493464,0.5792910003477866,0.5758643124235261
2,0,1.203129879548362,39.44800519167329,0.5698654933132036,0.5535198379393924
3,0,1.2525373462702531,40.458505830120686,0.5862409166667676,0.5847615102995769
2,0,1.0256054144253421,39.83447762748993,0.5984711813303534,0.6053958661628785
4,0,1.3884720083763937,39.974533206919475,0.6013588179779015,0.6080655631471046
1,0,1.1107038358392114,40.00046166551772,0.5903509608903958,0.5921787098429928
1,1,1.264626116550345,39.38309318172728,0.594938755970047,0.6011272021354306
1,0,1.226867014403613,39.53117140233835,0.5861763988988888,0.5816274654956523
4,0,1.2629818156901658,38.84276338085415,0.6015037631899396,0.6083613675198926
1,0,1.2491339842799647,41.00933123197572,0.6033582434752701,0.6094864680301557
4,0,1.2454649985064261,38.5363567088881,0.584303967367767,0.581000912497615
3,0,1.3119591200567329,39.5995901363345,0.5860864694438968,0.5858620964911103
4,0,1.2230202952388975,40.099037165517124,0.589240815949301,0.586316525403447
1,0,1.3279176716623315,38.45032405490478,0.5752025735884698,0.557239402067049
1,0,1.217443973863523,40.0068374081455,0.6008147666894038,0.6109162634905416
7,0,1.3194554528734048,39.82964273575993,0.6011162052777903,0.6071532235107642
1,0,0.9696857752391674,39.19412547038104,0.5877826277012709,0.5897296618331976
2,0,1.0486451872485267,39.41711274348385,0.5874616194534894,0.5803685672341101
3,0,1.108199034453355,40.595674014397765,0.591734426507476,0.5972162099869203
1,0,1.0749923074503407,39.15172381933557,0.5856210553910057,0.5828040772020516
1,0,1.1063415470677453,38.46638795648211,0.6014312935069352,0.6064955117162625
1,0,1.2222748397236118,38.91492570532048,0.5834143638323516,0.5828557695292138
4,0,1.2681585377505817,40.10533634420894,0.5850963829204439,0.5911384324449022
5,0,1.249523179366765,39.65326336427295,0.5795801016660821,0.5730088613140588
5,0,1.193052975135193,39.833903397127855,0.5874698690290587,0.5871603666077616
1,0,1.1138647378962683,39.14744632184224,0.5835837364824172,0.582682618377869
3,0,1.1568465151855138,38.67525543925917,0.5881114410378019,0.5851015978016245
0,0,1.2128760348406835,41.11160722556648,0.5778567833146212,0.5684031581522078
2,0,1.1844874027058852,39.73142882868931,0.5870769862003409,0.590105656200802
2,0,1.289874635393372,40.36174455225559,0.6030210091482352,0.6128024119373047
4,1,1.4143424880061324,39.92435035400159,0.5854671986861779,0.5835430638661289
7,0,1.4172433350818177,38.73994516417238,0.5878082845851349,0.5794571926082518
7,0,1.340444331455542,40.15242470139351,0.5875855709876985,0.5819311303485157
1,0,1.2872500320537368,39.14943851710605,0.5818591898464742,0.5717481348341862
2,0,1.2721278540736791,39.07152067937739,0.6033041369630022,0.6177812782908765
2,0,1.1612431231755174,39.33528006636239,0.589443836269848,0.5814443005458303
4,0,1.2876580793956909,38.922574289337945,0.583711903852409,0.5767680220992958
3,0,1.1134590114169365,39.85800932285349,0.5829126278388529,0.5803330268791269
1,0,1.1219239179258866,38.685387275282345,0.5998904473854483,0.6055920054976578
5,0,1.3288793420728409,42.11543044343373,0.6034451325788398,0.6175838226869782
5,0,1.3400172167464377,40.63897302496453,0.596998122779719,0.6064456994586813
1,0,1.3614137613374895,40.71510203649164,0.5940648812357662,0.5983617469469292
0,0,1.0329086950721913,39.24691084482426,0.5909504956668111,0.5943898243702811
3,1,1.3458876246619984,40.847508439107536,0.5913342820606988,0.5950197050575368
2,0,1.2100530346497043,39.95645400771883,0.5908425637885101,0.5890899366948263
0,0,1.1339645020285247,40.49541201458603,0.5836469713786536,0.5755667094042595
5,0,1.2716031701797845,39.62034889464886,0.5830625441136883,0.5818291869515757
2,0,1.1261929176545686,40.211349653661955,0.5861610469616573,0.5850894827726496
2,0,1.1872125628081438,39.518993927090975,0.5883437028977606,0.5918229434665759
2,0,1.2140991678719315,39.45308439304045,0.5975458510261934,0.6072202778138054
4,0,1.2570232107920492,41.4907896793556,0.5847765059643605,0.5834906580331094
3,0,1.261590365592033,39.02116133682314,0.5933962485532667,0.5962246323916429
1,0,1.1457505648966426,39.11406693974461,0.5846863426826916,0.5808639456482831
4,0,1.2973346751352766,39.068114272865465,0.5925001287473916,0.6004115767802669
2,0,1.0255796195714384,39.369477243837906,0.5898207528893544,0.5989382668321502
1,0,1.3057516868840142,39.41668969852669,0.5835171927449281,0.5808188313982383
4,0,1.2370445571361202,40.1057291467253,0.5814101905748198,0.5703148097195032
1,0,1.1431049886432159,39.12307220237481,0.5926465612273457,0.5893347787931813
3,0,1.1822586424606234,38.41153210086732,0.5899981734953299,0.5900729211494
1,0,1.2356519126677226,39.75561369112428,0.584088132395534,0.580147186635499
7,0,1.3393869332393353,40.97283137306819,0.5890414325185612,0.5909177738123135
1,0,0.9957743717950999,39.28322506393639,0.5932584493453333,0.5974206509929925
2,0,1.0797161012797734,39.44151342955291,0.5788525238411579,0.5663840965224707
4,2,1.3541204443350754,39.687080209710565,0.6137825856181007,0.6399652433041806
5,0,1.2849485020174365,40.42696946492559,0.5919384285850897,0.5944762949101903
4,0,1.3192595262352633,40.02148136665164,0.6036158778850546,0.6140471291628785
1,0,1.0833328770842037,40.09948656437725,0.5915621230204038,0.5946116304006455
0,0,1.1865119950011291,39.9271713867308,0.5938108055196121,0.6023988774843856
3,0,1.347961973681937,40.72300357604514,0.596758572233429,0.602533790804717
3,0,1.2346555312794998,39.22891018387394,0.5802358028161498,0.5653749652041136
1,0,1.0950649858763537,39.03012516594109,0.5880038217445378,0.5806429988105761
2,0,1.0845428712250333,39.98292753750595,0.5916853180493173,0.596957391164997
7,0,1.4314110696831597,40.359242729013985,0.5844241656972853,0.5788967015113186
1,0,1.1846351992712094,39.40428012879913,0.6022301147241621,0.6077061662225272
2,1,1.222782693390532,39.97517728647351,0.5778603269765403,0.5722620085789054
1,0,1.1830670375048746,39.730719211398565,0.593765197540628,0.5917752822011666
1,0,1.1687686129112873,40.180477624048294,0.6004062428362635,0.6075141828524473
0,0,1.0361043623852402,40.442050962394646,0.5870617170157411,0.5890622347287782
3,1,1.3331163930612506,39.91070840172887,0.578764964775009,0.5616799586533293
0,0,1.111789912651329,39.81023180430624,0.6027652995193955,0.6082661080515095
1,1,1.1968043903826826,38.705276718042036,0.5860900105151479,0.5790311264150338
3,0,1.2137336169217892,39.93133618663545,0.5784281526456988,0.5658712962651858
5,0,1.3204221724460754,40.40057781927667,0.5882286545545032,0.591404225856737
0,0,1.03743733400658,39.771275282309794,0.585065187461844,0.5798212996485251
4,0,1.2514695288680442,39.65321363263023,0.5794205963196395,0.5706649639587995
2,0,1.2909761233400705,39.18680468694332,0.5960593493954751,0.5995881262000564
4,0,1.1695071504008059,39.09081312301197,0.5865742493311566,0.5883633583628352
1,0,1.124329950243572,39.903648497602006,0.5799809978050314,0.5758849234417711
2,0,1.1624458222389544,39.40366385385082,0.5876210176513713,0.5866625669907393
3,0,1.1810938084287312,38.573899646969664,0.5818479591698122,0.5742020439314102
2,0,1.2820140529977395,39.26301447692904,0.5892523929030593,0.5881980175600585
0,0,1.1796028450395803,39.27041290461257,0.5813354688640964,0.5709554560474017
5,0,1.3854658182837296,39.75826029356837,0.5853960461010634,0.5832536761637519
2,0,1.1493440860537414,41.002113764524225,0.5813380832945438,0.5688825471816727
4,0,1.320086944480201,39.64223455984713,0.5984615244271132,0.6058556146465761
3,0,1.2285522040627348,39.63198264376238,0.5888150900711275,0.5896313032687668
1,0,1.2130885307376595,39.58350808096962,0.6009635482652432,0.6044623015789108
2,0,1.2036705304403699,39.15891233548954,0.5917822246161875,0.5903053990859088
3,0,1.316313208588668,39.37870137967663,0.5843009109355097,0.5798239495872664
2,0,1.2380319135721352,40.143073122838345,0.5957519450854043,0.5995780657529586
2,0,1.15716246019699,40.343064161204346,0.5987832648465802,0.6056873918068602
0,0,1.1635114876434136,40.33142849817797,0.5783836047749589,0.5664275248925719
3,0,1.2068159249665509,40.5143630081608,0.5881385372092267,0.5863649520830467
3,0,1.3002459020573434,40.30605262036799,0.5978796203139647,0.604613981970039
2,0,1.2203414986677101,40.35143114550066,0.5877464622054304,0.5830818643891023
6,0,1.365883825409037,38.72984800582871,0.5891005078253084,0.5878354657339664
1,0,1.1979589825041184,39.6738874233432,0.5919676653975255,0.5860479656613247
2,0,1.3375707207870118,40.84586131789904,0.5899585222876197,0.5915106986794892
4,0,1.3095809819759126,39.41372287561952,0.5752324769076499,0.5695080160713929
3,0,1.2464939409530584,40.431205955634255,0.5868685494994562,0.5883446415641791
3,0,1.1903426437176605,40.59579914350897,0.5901486522179293,0.5850724549703717
4,1,1.3171357986329775,40.021307433226674,0.5754170921407715,0.5656528440634607
3,0,1.2094075026520326,40.515612737161774,0.5846303509107171,0.5810841860528742
0,0,1.2644304503161432,40.21835189311436,0.5914056153441973,0.5917316916607955
1,0,1.1387906891284363,38.69432038860216,0.5882777535168329,0.587185147394726
3,0,1.2050187795765166,39.79870853590008,0.5886341635144974,0.583946898980517
4,0,1.3062687911109878,38.96687326986002,0.5909795822575381,0.5933002889107952
2,0,1.2416570589784666,40.8914764197653,0.5819275005863094,0.5738770175395731
5,1,1.3782423512217965,39.75628461102587,0.6000604576490387,0.6051833737069203
4,1,1.2671602908476283,40.04180080787538,0.6001347281433007,0.6104450913454658
2,0,1.0934797906725102,39.42002405683894,0.5981219944304663,0.6046113649910236
1,0,1.193484602582768,39.88848572880551,0.5869395357065639,0.5912726847818932
2,1,1.1545208211614315,37.96995222984385,0.5966879710808801,0.6037313100299817
4,0,1.3434761709188474,40.582405754124004,0.5870184784883661,0.5809814850038221
3,0,1.3261097890376128,40.17336245301342,0.6142993472123675,0.6338378981820177
3,1,1.4516737342333752,39.378140908358716,0.59217456031073,0.5850221753405669
0,0,1.236953207688229,38.87783258861006,0.5919872826264461,0.5883118744063663
1,0,1.1953859008775285,39.80695830139297,0.5939976055264289,0.5915241209746838
1,0,1.1926300485307517,41.02249040492174,0.6000106432480735,0.6086218490840891
0,0,1.0823868192225239,38.54063893057853,0.5825871988742688,0.5741602770855326
2,0,1.1305105010383025,38.95626949667885,0.5864873144469605,0.5880677777264924
2,0,1.125278843851536,40.264910635225974,0.5848821987699818,0.5808994893427422
1,0,1.1936321470058442,40.19857550440553,0.5982043178348091,0.6013168757783962
3,0,1.142017934266912,39.13210411688619,0.5880022600400899,0.5790808409708684
3,0,1.284624163967496,40.699477779548566,0.5864421626218739,0.577858892972604
3,0,1.1884394013629074,40.20517954786733,0.5802290956246818,0.5712671751817848
3,0,1.056127228631663,38.699732591399005,0.5861140704757858,0.5824243229680012
0,0,1.216767726445143,40.82668283887195,0.5800438263629282,0.5744782524344463
2,0,1.2666371263582545,39.360467601596284,0.5814964327145771,0.5794422180382098
2,0,1.1199807704112017,39.523329599757986,0.5916754417740915,0.5948384363144328
5,0,1.2307455227871704,40.18704746658269,0.5941093070181316,0.597306674663174
1,0,1.171480236141209,39.372587486259704,0.5999977594409739,0.6100203415563275
0,0,1.0469779989920156,39.34002871527751,0.5895924660056073,0.5906188691059822
2,0,1.217143427672049,39.26126770952011,0.5910418066773356,0.591890802684229
2,0,1.3321328147245226,40.524306057199,0.5841542034338514,0.5804216956648491
2,1,1.0897403892223767,39.151533874940014,0.6066866520975693,0.6177268081619828
2,0,1.1379273294086085,40.67286058299665,0.5916304738214695,0.5892190435085096
4,0,1.3287195998866648,39.97216443297291,0.5919541484296214,0.5895290079463036
1,0,1.0451521154434902,39.50194098557361,0.5861431976933857,0.5818847563451294
2,0,1.0321370131802963,39.287648171194654,0.5884548780156106,0.5864926495372389
5,0,1.1582265776411986,39.50651703291644,0.5931748428478526,0.5968951821536532
6,0,1.3861269651030061,40.54121327385556,0.5777045768708974,0.5519305352918136
3,0,1.303409792113027,38.69950318401979,0.5885160111470641,0.5881916011294953
2,0,1.1845535213357603,38.13028556830196,0.5845937931178591,0.5730885673851092
4,0,1.2072928643938647,40.24158158463392,0.5815917587540502,0.577886995510723
5,0,1.0879300986870009,39.557501119716896,0.5826612450354447,0.5676406244760596
1,0,1.197427339390896,39.71479221121829,0.5844730891803616,0.5786313288832714
2,0,1.1615847648614581,40.31374689439333,0.5970282479592497,0.5994910361528493
1,0,1.1329887815549196,38.264685323488465,0.6033291024801866,0.6155320116205285
4,0,1.2726526600215808,39.54676933611201,0.5908217373898621,0.5919176130414026
2,0,1.312841147871777,38.82827787528996,0.5986499895547215,0.61223674534131
4,0,1.2651058510475508,40.032605766921705,0.5864959592168035,0.577723725319394
3,0,1.2929812145894863,39.12891000405434,0.5869479602992109,0.5755073159217977
3,0,1.1949200733126608,39.27861779793736,0.5780886632918811,0.5699798455821643
1,1,1.150550020013911,38.52559987851646,0.58890320726997,0.5851441449354784
4,0,1.234509221515671,39.3142073291025,0.5966480271975447,0.600987248779079
1,0,1.1005308487314462,39.820968557985466,0.5909400675847323,0.588860953436652
1,0,1.0845314849294716,40.53402279667928,0.5889009593778303,0.5845019426239471
1,0,1.2018551484089743,39.77545200931733,0.5835335609309178,0.5850959136744153
0,0,1.1735833093057042,39.87068260598603,0.5904007606288195,0.597491011260151
1,0,1.2090762745140968,41.35785542366356,0.5938127895126244,0.5935278229880001
3,0,1.233809232435814,40.38471007768724,0.5786574541152283,0.573241046621809
5,1,1.4505195944786478,39.903040339953364,0.5759668051549367,0.5544792086098818
0,0,1.038817234679043,39.78800451211748,0.5893560844495185,0.5901028823493625
2,0,1.2775092050710184,39.89695645331521,0.5919324063024893,0.5974317962692346
3,0,1.3003467911351452,40.99952277007479,0.5831067952644327,0.5800358565890162
3,1,1.2113096157719578,39.314726983442625,0.574439356786831,0.5608448490673866
5,0,1.2273530186091846,40.58242131555454,0.5850811189042913,0.5787195731327694
4,0,1.3337481962811475,40.74706135995672,0.5903625962921872,0.5856360905678762
1,0,1.1391261146439298,39.177587315354025,0.5836864263416569,0.5825786526998743
5,0,1.3388450183368077,39.11815404124328,0.5972252549438339,0.5979625756205249
5,0,1.391933207510087,39.66011903196581,0.5711006899858042,0.5547355810053647
3,0,1.2424148396076493,40.173500214746014,0.581351421223054,0.572219309045309
4,0,1.3053174915748176,38.928418770143566,0.6019429428462738,0.603526881192157
3,0,1.2033678993025052,40.32593816484839,0.5851586737789729,0.5791905255310152
3,0,1.132028329985004,41.15603874565168,0.5837288464803014,0.5803782146572432
1,1,1.2724292432737656,38.88427368887702,0.595726336588347,0.6053048666967199
1,0,1.1120446037080154,39.318231296472064,0.586461168731367,0.5851051467795214
1,0,1.3025084856230063,40.57529143454064,0.5885462695949334,0.5809005949291797
7,1,1.3043346951435821,40.86513914457321,0.5818891908808655,0.5814337423488903
5,0,1.3405986400231518,40.258358999253204,0.5913280743976972,0.5942193701499552
1,0,0.9957962530681037,39.45464697591618,0.589644588371828,0.5911890994798495
5,0,1.2230871848150184,39.19026172377753,0.5941879966525534,0.5996932994423626
3,0,1.2741412729480917,40.597340016323244,0.584326120498219,0.583281617768689
5,0,1.3154229039084313,39.154949878852385,0.599932280455119,0.6057315664871383
2,0,1.1790611897011705,39.788621706770876,0.5915190656359711,0.591636887422178
4,0,1.20999559650052,39.877568760059624,0.5881622849930224,0.5871821343068341
1,0,1.17403443346926,38.543376095705504,0.5967353659042345,0.6073534076644223
