simple_fixed_median_gap,simple_fixed_r_squared,simple_fixed_leaveout_r_squared,simple_fixed_flip_rate,simple_recomputed_median_gap,simple_recomputed_r_squared,simple_recomputed_leaveout_r_squared,simple_recomputed_flip_rate,log_fixed_median_gap,log_fixed_r_squared,log_fixed_leaveout_r_squared,log_fixed_flip_rate,log_recomputed_median_gap,log_recomputed_r_squared,log_recomputed_leaveout_r_squared,log_recomputed_flip_rate
39.82366432957175,0.585412692989836,0.5867293975927936,72.72727272727273,39.82366432957175,0.5886010499589192,0.5867293975927936,72.72727272727273,39.64392999736987,0.5914361348370802,0.5695346584022123,72.72727272727273,39.64392999736987,0.56950798338239,0.5695346584022123,72.72727272727273
39.591520142760906,0.5835129315557677,0.5800086521019229,73.73737373737373,39.591520142760906,0.5877824604690471,0.5800086521019229,73.73737373737373,39.474755083345215,0.5893985738720768,0.5604215378874418,73.73737373737373,39.474755083345215,0.5680520451779325,0.5604215378874418,73.73737373737373
38.8916544519151,0.5951811746963778,0.602211827857226,72.72727272727273,38.8916544519151,0.5979077999453094,0.602211827857226,72.72727272727273,39.24871790172237,0.6012256382099865,0.5844826852771363,72.72727272727273,39.24871790172237,0.579310166555961,0.5844826852771363,72.72727272727273
38.99468638497665,0.5801763494370319,0.564481814241218,72.72727272727273,38.99468638497665,0.5865930776085402,0.564481814241218,72.72727272727273,39.38828159036674,0.5859706531965031,0.5430348699782459,72.72727272727273,39.38828159036674,0.5661142114079489,0.5430348699782459,72.72727272727273
39.98951592394854,0.5924357275570131,0.588301342609172,75.75757575757575,39.98951592394854,0.5971906358941594,0.588301342609172,75.75757575757575,39.80919176857224,0.5981320822016082,0.5699364562766684,75.75757575757575,39.80919176857224,0.578307949052044,0.5699364562766684,75.75757575757575
39.06156495296232,0.5748127543192978,0.5705027053461644,71.71717171717171,39.06156495296232,0.5804571980414662,0.5705027053461644,71.71717171717171,39.09746928768049,0.5805260130306822,0.5530561454057172,71.71717171717171,39.09746928768049,0.5615595237882111,0.5530561454057172,71.71717171717171
40.37277437407308,0.5896047183262018,0.5896836769262208,73.73737373737373,40.37277437407308,0.5932042500219303,0.5896836769262208,73.73737373737373,40.69427990219615,0.5954566318784658,0.5725435611621814,73.73737373737373,40.69427990219615,0.5744531017034986,0.5725435611621814,73.73737373737373
39.95274424689171,0.5869127490595027,0.577196669701209,72.72727272727273,39.95274424689171,0.5920221979035369,0.577196669701209,72.72727272727273,39.77255071068429,0.5929711395795374,0.5560973740370566,72.72727272727273,39.77255071068429,0.5715085085452293,0.5560973740370566,72.72727272727273
39.901995839296,0.5832105451201756,0.5791565006720398,72.72727272727273,39.901995839296,0.5869153135509814,0.5791565006720398,72.72727272727273,39.975392170517885,0.5888307969435056,0.5621072710343007,72.72727272727273,39.975392170517885,0.5684020007189233,0.5621072710343007,72.72727272727273
38.62989595710792,0.5865266874136741,0.5868124769296377,73.73737373737373,38.62989595710792,0.5901589507782057,0.5868124769296377,73.73737373737373,38.74674365383831,0.592496859165929,0.5685525734386907,73.73737373737373,38.74674365383831,0.5710131036232111,0.5685525734386907,73.73737373737373
